,text,task_1,Hate,c_text,dale_chall,bad_words,num_words,all_caps,emoji,capitals,total_length,caps_vs_length,num_unique_words,words_vs_unique,num_urls,!,?
795,"Now if you think that Bully behaves hurtfully out of fear, and you feel compelled to offer friendship, that's awesome.  If it turns out Bully hurts people cause they like it, you really do have an ethical obligation to your community to set that motherfucker on fire.",HOF,1,now if you think that bully behaves hurtfully out of fear and you feel compelled to offer friendship that is awesome if it turns out bully hurts people cause they like it you really do have an ethical obligation to your community to set that motherfucker on fire,9.66,1,47,0.0,0.0,4,267,0.0149812734082397,40,0.851063829787234,0,0.0,0.0
796,Terrible situation. Badly handled ? No Gov. in World can cope with such disaster in what appears like a mutant #WuhanVirus new attack from #CCP to punish #India for not kowtowing to #China dictatorship in #GalwanClash. https://t.co/H82IpuyCDQ,NOT,0,terrible situation badly handled no gov in world can cope with such disaster in what appears like a mutant new attack from to punish for not kowtowing to dictatorship in,12.88,1,37,0.02702702702702703,0.0,19,242,0.07851239669421488,34,0.918918918918919,1,0.0,0.02702702702702703
797,Am I wrong If I say #islamophobia is real!!!! https://t.co/sxaInKfmrs,NOT,0,am i wrong if i say is real,12.03,0,10,0.2,0.0,6,69,0.08695652173913043,9,0.9,1,0.4,0.0
798,"When someone dies, we always had the liberty to blame God for taking away our dear one ! Now the irony of India is we can't even blame #NarendraModi for his impaired vision . #COVID19 #Resign_PM_Modi",HOF,1,when someone dies we always had the liberty to blame god for taking away our dear one now the irony of india is we cannot even blame for his impaired vision,7.73,1,36,0.027777777777777776,0.0,15,199,0.07537688442211055,32,0.8888888888888888,0,0.027777777777777776,0.0
799,This isn't as cool as #ResignModi  #BengalBurning https://t.co/SgQTPK5LwS,NOT,0,this is not as cool as,15.88,0,8,0.0,0.0,12,73,0.1643835616438356,7,0.875,1,0.0,0.0
800,Modi/Shahâ€™s BJP is a disaster for India. #ModiMadeDisaster #ModiResign #ModiKaVaccineJumla #ModiHataoDeshBachao #ModiGovtSeNaHoPayega #ModiAbandonedIndia #ModiMustResign #ModiDisasterForIndia #IndiaFightsCorona #IndiaNeedsOxygen #IndiansDyingModiEnjoying #CovidIndia #COVID19 https://t.co/UJqealLatS,HOF,1,modi/shahtrade marks bjp is a disaster for india,21.97,0,21,0.09523809523809523,0.0,56,301,0.18604651162790697,21,1.0,1,0.0,0.0
801,@netsecfocus @RegGBlinker @UK_Daniel_Card @SerialPwny You still sockless? Sweaty feat motherfucker!,HOF,1,you still sockless sweat feat motherfucker,16.52,0,10,0.0,0.0,11,99,0.1111111111111111,10,1.0,0,0.1,0.1
802,@danielrobintate @LloydCymru He's not gonna shag you mate,HOF,1,he is not going to sha you mate,13.9,1,8,0.0,0.0,3,57,0.05263157894736842,8,1.0,0,0.0,0.0
803,"@pythonsmouth ""the evil side"" prej. ok you Joker quote fuck, get in the cuffs",HOF,1,"""the evil side"" prev ok you joker quote fuck get in the cuffs",12.23,0,14,0.0,0.0,1,77,0.012987012987012988,14,1.0,0,0.0,0.0
804,@Adi25071131 @globaltimesnews @DrSJaishankar #XiJinping is a fraud ruler and what we want people should not support #china like #EU has taken now #phillipines also avoiding and rest of the world will hate China like anything.. ðððð¦  #chinavirus,HOF,1,is a fraud ruler and what we want people should not support like has taken now also avoiding and rest of the world will hate china like anything,10.17,1,37,0.02702702702702703,0.0,9,255,0.03529411764705882,35,0.9459459459459459,0,0.0,0.0
805,You are the biggest fool in this world @narendramodi @AmitShah @BJP4India  You go to a state with maximum women population and insults it's woman CM and you expect to win. Can't imagine I wasted my vote on you in 2014.  @MamataOfficial #ResignModi https://t.co/rW3HgSldrE,HOF,1,you are the biggest fool in this world you go to a state with maximum women population and insults it is woman cm and you expect to win cannot imagine i wasted my vote on you in,10.95,0,43,0.046511627906976744,0.0,20,271,0.07380073800738007,38,0.8837209302325582,1,0.0,0.0
806,#cancel12thboardexams2021 #Resign_PM_Modi  @PMOIndia   Because of your overconfidence and ignorance hundreds of indian citizens are dying everyday and now you are ignoring lakhs of student's daily plea to cancel exam... https://t.co/NxLjXBkMdl,HOF,1,because of your overconfidence and ignorance hundreds of indian citizens are dying everyday and now you are ignoring lakhs of student's daily plea to cancel exam,14.07,0,30,0.0,0.0,14,243,0.05761316872427984,26,0.8666666666666667,1,0.0,0.0
807,"Shameful act from @bjpwestuporg . Starting violence and blaming TMC for that . Acknowledge your defeat and play , donâ€™t play it the dirty way . #truthwillneverdie #fuckbjp #ResignModi https://t.co/7LS0wOx0Mw",NOT,0,shameful act from starting violence and blaming tmc for that acknowledge your defeat and play dontrade mark play it the dirty way,13.18,2,30,0.03333333333333333,0.0,12,209,0.05741626794258373,26,0.8666666666666667,1,0.0,0.0
808,"This is by far the worst disaster our and our parents generations have seen. The worst.   (including 3 wars, earthquakes, Tsunami, 91 riots, Gujrat riots, may be even 47 riots)  #ResignModi #ModiResignOrRepeal",NOT,0,this is by far the worst disaster our and our parents generations have seen the worst (including wars earthquakes tsunami riots gujarat riots may be even riots),11.34,0,32,0.0,0.0,10,209,0.04784688995215311,30,0.9375,0,0.0,0.0
809,"@VMBJP @BJP4Bengal @BJP4India @narendramodi @JPNadda @AmitShah @DilipGhoshBJP @RahulSinhaBJP Sir @VMBJP  Why did not do a #Dharna over there today to bring peace, why you ran away like a #coward ?  It is very shameful for the country.  #BengalViolence #BengalBurning 77 MP in #2024LokSabha only. https://t.co/GVkywx4iTB",HOF,1,sir why did not do a over there today to bring peace why you ran away like a it is very shameful for the country mp in only,12.64,0,45,0.06666666666666667,0.0,49,319,0.1536050156739812,43,0.9555555555555556,1,0.0,0.022222222222222223
810,@basicallyimswag our favorite pimp,HOF,1,our favorite pimp,11.73,1,4,0.0,0.0,0,34,0.0,4,1.0,0,0.0,0.0
811,You know things are bad in India if the cricket is cancelled. 😞 #India #IndiaCovidCrisis #BCCI #IPL #IPL2021 #IPLSuspended #IPLCancelled https://t.co/5hh2tKwvGh,NOT,0,you know things are bad in india if the cricket is cancelled disappointed face,15.2,0,21,0.14285714285714285,0.047619047619047616,26,160,0.1625,21,1.0,1,0.0,0.0
812,"@qikipedia @BBCTwo @GylesB1 @VictoriaCoren @jimmycarr Bloody hell, why is victoria so beautiful",HOF,1,bloody hell why is victoria so beautiful,13.44,1,12,0.0,0.0,9,95,0.09473684210526316,12,1.0,0,0.0,0.0
813,Is it any surprise that Shitbag Supreme has been emboldened by Republicans stymying Democratic attempts to form a commission investigating the 1/6 attacks so now that heâ€™s openly talking about rolling into the White House in a tank. https://t.co/bphxqM6Cek,NOT,0,is it any surprise that shitbag supreme has been emboldened by republicans stymying democratic attempts to form a commission investigating the /6 attacks so now that hetrade marks openly talking about rolling into the white house in a tank,14.07,0,39,0.0,0.0,9,258,0.03488372093023256,36,0.9230769230769231,1,0.0,0.0
814,So am I at work and just found out that I don’t work today because apparently I was supposed to work the holiday yesterday and that message was not relayed to me so why is my supervisor mad???…..don’t know don’t care but I hope he has a miserable day😁 im out this bitch😘,HOF,1,so am i at work and just found out that i dont work today because apparently i was supposed to work the holiday yesterday and that message was not relayed to me so why is my supervisor mad dont know dont care but i hope he has a miserable daygrinning face with smiling eyes im out this bitchface blowing a kiss,8.65,0,53,0.07547169811320754,0.03773584905660377,5,270,0.018518518518518517,42,0.7924528301886793,0,0.0,0.05660377358490566
815,India is in crisis. We have to help any way possible. #IndiaCovidCrisis #Covid https://t.co/x3bln7Frof,NOT,0,india is in crisis we have to help any way possible,13.01,0,14,0.0,0.0,7,102,0.06862745098039216,14,1.0,1,0.0,0.0
816,"I am ashamed that I was blind supporter of @narendramodi  Your People are dying , Gang Raped and You are doing this Shit ?   #SpinelessBJP #SpinelessBJP #spinelessmodi #MamtaisTerrorist #BengalViolence #BengalBurning",HOF,1,i am ashamed that i was blind supporter of your people are dying gang raped and you are doing this shit,11.23,4,30,0.06666666666666667,0.0,22,216,0.10185185185185185,27,0.9,0,0.0,0.03333333333333333
817,***UPDATE*** the arm pain is real. Holy moly.... like the worst charley horse you could imagine. Can’t lift my arm past my midsection. But no symptoms other than that. Got #Pfizer. #CovidVaccine 💪👍 https://t.co/Stw5hZaDH7,NOT,0,**update** the arm pain is real holy holy like the worst charles horse you could imagine cant lift my arm past my midsection but no symptoms other than that got flexed bicepsthumbs up,10.01,0,34,0.029411764705882353,0.0,17,221,0.07692307692307693,31,0.9117647058823529,1,0.0,0.0
818,@Dev_Fadnavis @BJP4Maharashtra @BJP4Bengal @BJPLive @BJP4India Verify information before posting on social media. Don't become a contributor to misinformation. @BJP4India is a rouge to India #ResignModi https://t.co/inXz5h92Ck,HOF,1,verify information before posting on social media do not become a contributor to misinformation is a rouge to india,15.82,0,26,0.0,0.0,29,226,0.12831858407079647,23,0.8846153846153846,1,0.0,0.0
819,China is so angry... they might release the latest variant of #WuhanVirus to take revenge. Already we have received the AP strain in Andhra which is 15 times more virulent. https://t.co/fU2a2fpGhE,NOT,0,china is so angry they might release the latest variant of to take revenge already we have received the ap strain in andhra which is times more virulent,12.55,0,31,0.03225806451612903,0.0,10,196,0.05102040816326531,29,0.9354838709677419,1,0.0,0.0
820,What's wrong with you @narendramodi?! #IndiaCovidCrisis #COVID19 https://t.co/iuzYKL83OJ,HOF,1,what is wrong with you,17.85,0,8,0.125,0.0,14,88,0.1590909090909091,8,1.0,1,0.125,0.125
821,"#IndiaCovidCrisis is heartbreaking. System failed &amp; govts failed. We can blame people for their irresponsibility &amp; blame @narendramodi @TelanganaCMO for utter failure but none of that going to help the crisis. Let's help each other, isolate ourselves, wear a mask &amp; take care.",NOT,0,is heartbreaking system failed &amp govt failed we can blame people for their irresponsibility &amp blame for utter failure but none of that going to help the crisis let us help each other isolate ourselves wear a mask &amp take care,8.95,2,43,0.0,0.0,10,288,0.034722222222222224,38,0.8837209302325582,0,0.0,0.0
822,"Dear #India, in this difficult time, while #China is making fun of your deads, despite being responsible of #WuhanVirus pandemic, threatening your Army  and grabbing your territories, #Tibet People is praying for you. https://t.co/AESs28yYxo",NOT,0,dear in this difficult time while is making fun of your dead despite being responsible of pandemic threatening your army and grabbing your territories people is praying for you,12.75,0,34,0.0,0.0,12,241,0.04979253112033195,30,0.8823529411764706,1,0.0,0.0
823,You know the most ironic thing about Bill and Melinda Gates splitting up? He can no longer get up dates. ( If you missed his comments on profitting from #IndiaCovidCrisis on Sky news... https://t.co/QlHbTSPNT6 - also he zuckerberg &amp; koch are pretty evil! https://t.co/2Q67dgljyy ),NOT,0,you know the most ironic thing about bill and melinda gates splitting up he can no longer get up dates ( if you missed his comments on profitting from on sky news also he zuckerberg &amp koch are pretty evil ),11.45,0,45,0.0,0.0,18,284,0.06338028169014084,44,0.9777777777777777,2,0.022222222222222223,0.022222222222222223
824,stolen tell me what energy i give off - the mean blunt bitch everyone loves - main character - antagonist - best friend - goofy side character - nerdy side character - the dumb one that gets kiIIed - love interest,HOF,1,stolen tell me what energy i give off the mean blunt bitch everyone loves main character antagonist best friend goofy side character needy side character the dumb one that gets kiied love interest,11.49,2,41,0.0,0.0,2,213,0.009389671361502348,30,0.7317073170731707,0,0.0,0.0
825,@AbdHampshire Utter bollocks from the ABD as per usual 😂😂😂😂,HOF,1,utter bollocks from the abd as per usual face with tears of joyface with tears of joyface with tears of joyface with tears of joy,13.61,1,10,0.1,0.4,6,59,0.1016949152542373,10,1.0,0,0.0,0.0
826,"My cat is a tsundere bitch, i give her a kiss, she give me a bloody scratch on my cheek.",NOT,0,my cat is a tsundere bitch i give her a kiss she give me a bloody scratch on my cheek,7.0,1,20,0.0,0.0,1,88,0.011363636363636364,17,0.85,0,0.0,0.0
827,"@Arunaurs @PLEKarnataka Oho.. Double engine. Why central govt is coming in middle of the state's O2 usage. Yesterday's incident, is due to irresponsibility of modi. He is the murderer. #sackhim #ResignPMmodi",HOF,1,who double engine why central govt is coming in middle of the state's o2 usage yesterday's incident is due to irresponsibility of modi he is the murderer,11.66,0,31,0.03225806451612903,0.0,14,207,0.06763285024154589,27,0.8709677419354839,0,0.0,0.0
828,To pimp a buttterfly https://t.co/eJ0v3TVk0s,NOT,0,to pimp a butterfly,22.83,1,5,0.0,0.0,4,44,0.09090909090909091,5,1.0,1,0.0,0.0
829,Why is Johnson trying to make us all American? The twat.,HOF,1,why is johnson trying to make us all american the that,8.49,0,11,0.0,0.0,4,56,0.07142857142857142,11,1.0,0,0.0,0.09090909090909091
830,I already know im about to cry like a motherfucker At this pose epsidose,HOF,1,i already know im about to cry like a motherfucker at this pose epsidose,8.84,1,14,0.07142857142857142,0.0,2,72,0.027777777777777776,14,1.0,0,0.0,0.0
