,Unnamed: 0,_id,tweet_id,text,task_1,task_2,frac_profane,polarity
857,4538,60c5d7495659ea5e55df0b36,hi_hasoc_2021_4539,resignpmmodi resignmodi evmहटाओलोकतंत्रबचाओ evmचोरभाजपा khelahobe bjpdestroyedindia,HOF,HATE,0.0,-0.22477009892463684
858,1443,60c5d7495659ea5e55df0fd5,hi_hasoc_2021_1443,ये मीडिया वाले कहां है जो हाथरस में लोट लोट कर पत्तलकारिता कर रहे थे। यूपी में बाबा है जो झेल लेते है हिम्मत है तो जाय बंगाल तब न औकात पता लगेगी की कितने निष्पक्ष और निर्भिक हैं ये। bengalburning presidentruleinbengal,NOT,NONE,0.0,-0.2886562645435333
859,4042,60c5d7495659ea5e55df1b03,hi_hasoc_2021_4042,does it make any sense buddy किसानोपरfirमतकरो कृषिकानूनरद्दकरनेपड़ेंगे resignmodi resignpmmodi exitmodi,NOT,NONE,0.0,-0.16425372660160065
860,4585,60c5d7495659ea5e55df0b6b,hi_hasoc_2021_4586,अरे वाह जय हो बिना पैंदी दोगला महराज तूने तो आचार्य शब्द का अपमान ही कर दिया।,HOF,OFFN,0.0,-0.05032426118850708
861,1172,60c5d7495659ea5e55df0c1f,hi_hasoc_2021_1172,बंगाल से पलायन कर असम जा रहे हैं बीजेपी कार्यकर्ता bengalburning bengalvoilence,NOT,NONE,0.0,-0.28871698677539825
862,1675,60c5d7495659ea5e55df1052,hi_hasoc_2021_1675,आज़ रुकना नहीं है justiceforshahabuddin,NOT,NONE,0.0,-0.08478346467018127
863,338,60c5d7495659ea5e55df07a3,hi_hasoc_2021_338,जो साहब का नहीं हुआ वह आपका होगा justiceforshahabuddin bycootrjd,NOT,NONE,0.0,0.011816412210464478
864,28,60c5d7495659ea5e55df0644,hi_hasoc_2021_28,जो ताउम्र सबको उनका हक दिलाता रहा आज वो अपने हक की दो गज जमीं ना पा सका शेरए सिवान शहाबुद्दीन साहब से रिश्ता क्या لا إله إلا الله محمد رسول الله justiceforshahabuddin,NOT,NONE,0.0,0.1129339188337326
865,4108,60c5d7495659ea5e55df1c19,hi_hasoc_2021_4108,अलविदा शेरएबिहार… अल्लाह आपकी मग़फ़िरत फरमाए आपको जन्नतुल फिरदौस में आला मकाम अता फरमाए और अहले खाना को सब्र जमील अता फरमाए justiceforshahabuddin,NOT,NONE,0.0,0.41561459004879
866,5672,60c5d7495659ea5e55df1732,hi_hasoc_2021_5675,चेतन अहिम्सा की गलती नहीं है जो ब्राह्मणों को आतंकवादी बोलकर गाली दे रहा है वह पेरियार का नाजायज औलाद है बाप की लाज बचा रहा है,HOF,OFFN,0.037037037037037035,-0.7562373504042625
867,5420,60c5d7495659ea5e55df12bc,hi_hasoc_2021_5423,कनाडा में एक मुस्लिम परिवार के 4 फ़र्द को रौंदकर क़त्ल करने वाला आतंकवादी यहूदी है। यक़ीन जानिये अगर ये क़त्ल करने वाला मुस्लिम होता और मक़तूल फ़ैमिली ग़ैरमुस्लिम होती तो दुनिया की इस्लामोफोबिक मीडिया अबतक इस्लामिक आतंकवाद का रंडीरोना रो रही होती। सड़ाहुआसमाज,HOF,HATE,0.022727272727272728,-0.6697473302483559
868,4783,60c5d7495659ea5e55df0a70,hi_hasoc_2021_4784,सरकार ऑक्सीजन की कमी दिखाने वाले पत्रकारों को नोटिस दे रही है। ऑक्सीजन देने वाले पर मुकदमा कर रही है। सरकार तानाशाही पर उतारू है। yogijhootahai resignpmmodi bengalburning,HOF,HATE,0.0,-0.4683903306722641
869,3846,60c5d7495659ea5e55df1a66,hi_hasoc_2021_3846,rjd मुस्लिम बिधायको में थोडी सी भी अगर गैरत बाकी है तो दे मारो इस्तेफा उसके मुँह पर boycottrjd justiceforshahabuddin,NOT,NONE,0.0,-0.31952786445617676
870,326,60c5d7495659ea5e55df0641,hi_hasoc_2021_326,बगांल मे भाजपा कार्यकर्ताओ पर हो रही हिंसा पर बुद्धिजीवी पत्रकार और अवार्ड वापसी गैंग कहा है bengalburning westbengalviolence,NOT,NONE,0.0,-0.7071670219302177
871,5958,60c5d7495659ea5e55df1d10,hi_hasoc_2021_5963,भक्तों की पहली पहचान ज़रुरत पड़ने पर साथ नहीं खड़े होते तुमने कंगना के सपोर्ट में ट्वीट तक नहीं किया अंधभक्तो पर भरोसा नहीं किया जा सकता यह किसी के सगे नहीं kanganaranaut modimustresign resignmodi modiresign modigovtsenahopayega modimadedisaster farmersprotest,HOF,HATE,0.0,-0.2626260071992874
872,4517,60c5d7495659ea5e55df0ad1,hi_hasoc_2021_4518,तुमलोग कितना घटिया इंसान हो यार जब तुम्हारी सबसे ज्यादा जरूरत थी तब तुम लोग कहा थे बिल में छिपे पड़े थे rjd को एक पहचान देने वाले हमारे साहब ही है और उन्ही के मौत के साथ तुमलोग राजनितिक कर दिए तुमलोग किसी का नही होगे जो sahabuddinsahab केनही वोहमारा नही justiceforshahabuddin,HOF,HATE,0.0,-0.354427233338356
873,2638,60c5d7495659ea5e55df12f0,hi_hasoc_2021_2638,पत्रकार कम दलाल ज्यादा लगते हो,HOF,OFFN,0.0,-0.46238480508327484
874,204,60c5d7495659ea5e55df05fe,hi_hasoc_2021_204,आएगा तो मोदी ही से मोदी कब आएगा resignmodi covidemergency2021,NOT,NONE,0.0,0.09087592363357544
875,1471,60c5d7495659ea5e55df0eb5,hi_hasoc_2021_1471,नम आंखों से विदाई अल्लाह सब्र अता फरमा l ढूंढोगे कहाँ मुझको मेरा पता लेते जाओ एक कब्र नई होगी एक जलता दिया होगा।justiceforshahabuddin,NOT,NONE,0.0,0.17391140758991241
